https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1563163200000,2019-07-15 04:00:00,LTC/USD,89.33,93.19,85.83,89.25,19859.4833396,1772458.8880593
1563076800000,2019-07-14 04:00:00,LTC/USD,101.17,101.24,84.9,89.33,28867.947362299998,2578773.737874259
1562990400000,2019-07-13 04:00:00,LTC/USD,102.92,104.2,97.78,101.17,8871.042174,897483.3367435801
1562904000000,2019-07-12 04:00:00,LTC/USD,102.09,107.07,101.63,102.92,7017.8649229,722278.6578648681
1562817600000,2019-07-11 04:00:00,LTC/USD,103.66,105.9,100.79,102.09,1293.2188724999999,132024.714693525
1562731200000,2019-07-10 04:00:00,LTC/USD,119.4,119.47,102.16,103.66,79623.76320419999,8253799.293747371
1562644800000,2019-07-09 04:00:00,LTC/USD,122.81,123.44,117.95,119.4,18247.4229466,2178742.29982404
1562558400000,2019-07-08 04:00:00,LTC/USD,118.69,125.19,118.52,122.81,16302.648898700001,2002128.3112493472
1562472000000,2019-07-07 04:00:00,LTC/USD,118.13,121.0,117.15,118.69,4084.8485840000003,484830.67843496
1562385600000,2019-07-06 04:00:00,LTC/USD,120.54,122.02,117.42,118.13,5643.8629694,666709.532575222
1562299200000,2019-07-05 04:00:00,LTC/USD,119.49,120.85,116.68,120.54,12149.895316700002,1464548.3814750183
1562212800000,2019-07-04 04:00:00,LTC/USD,119.6,127.23,118.2,119.49,12151.591587100002,1451993.6787425792
1562126400000,2019-07-03 04:00:00,LTC/USD,121.33,122.62,117.36,119.6,11933.5959261,1427258.07276156
1562040000000,2019-07-02 04:00:00,LTC/USD,125.3,125.3,112.07,121.33,25869.6004821,3138758.6264931927
1561953600000,2019-07-01 04:00:00,LTC/USD,125.3,125.3,125.3,125.3,0.0,0.0
1561867200000,2019-06-30 04:00:00,LTC/USD,131.99,136.5,119.48,125.3,17535.9549891,2197255.16013423
1561780800000,2019-06-29 04:00:00,LTC/USD,115.75,136.28,115.01,131.99,20565.292455900002,2714412.9512542416
1561694400000,2019-06-28 04:00:00,LTC/USD,113.64,121.69,112.74,115.75,8898.4356756,1029993.9294507
1561608000000,2019-06-27 04:00:00,LTC/USD,129.61,129.74,109.88,113.64,29089.625593700002,3305745.0524680684
1561521600000,2019-06-26 04:00:00,LTC/USD,136.12,138.0,125.77,129.61,32542.525564999996,4217836.73847965
1561435200000,2019-06-25 04:00:00,LTC/USD,135.67,138.2,128.88,136.12,12583.007668100001,1712799.0037817722
1561348800000,2019-06-24 04:00:00,LTC/USD,134.92,136.93,132.2,135.67,11875.2384578,1611113.601569726
1561262400000,2019-06-23 04:00:00,LTC/USD,141.36,141.87,133.5,134.92,5451.924168,735573.6087465598
1561176000000,2019-06-22 04:00:00,LTC/USD,139.8,146.08,137.0,141.36,14131.700375100001,1997657.1650241364
1561089600000,2019-06-21 04:00:00,LTC/USD,137.85,143.99,135.6,139.8,24066.1542439,3364448.3632972203
1561003200000,2019-06-20 04:00:00,LTC/USD,136.37,139.19,133.52,137.85,37232.7035436,5132528.18348526
1560916800000,2019-06-19 04:00:00,LTC/USD,134.37,139.63,134.22,136.37,13348.698552200001,1820362.0215635141
1560830400000,2019-06-18 04:00:00,LTC/USD,133.08,136.98,129.0,134.37,11898.609871100001,1598816.2083797073
1560744000000,2019-06-17 04:00:00,LTC/USD,135.84,137.0,132.33,133.08,7931.687401700001,1055548.9594182363
1560657600000,2019-06-16 04:00:00,LTC/USD,136.29,139.21,133.79,135.84,4363.4998635,592737.82145784
1560571200000,2019-06-15 04:00:00,LTC/USD,135.1,139.9,134.31,136.29,5182.056811199999,706262.5227984479
1560484800000,2019-06-14 04:00:00,LTC/USD,129.48,137.43,125.0,135.1,44210.5278335,5972842.31030585
1560398400000,2019-06-13 04:00:00,LTC/USD,135.0,135.0,128.85,129.48,3443.3916780999994,445850.3544803879
1560312000000,2019-06-12 04:00:00,LTC/USD,139.75,144.13,130.75,135.0,30474.934941400003,4114116.217089
1560225600000,2019-06-11 04:00:00,LTC/USD,128.29,141.36,125.55,139.75,22919.0964176,3202943.7243596003
1560139200000,2019-06-10 04:00:00,LTC/USD,116.46,132.0,114.53,128.29,43357.00456369999,5562270.115477072
1560052800000,2019-06-09 04:00:00,LTC/USD,117.43,118.84,111.8,116.46,4061.0604298,472951.09765450796
1559966400000,2019-06-08 04:00:00,LTC/USD,117.0,120.0,113.82,117.43,5913.220722999999,694389.5095018899
1559880000000,2019-06-07 04:00:00,LTC/USD,110.76,121.28,110.45,117.0,30399.9275691,3556791.5255847
1559793600000,2019-06-06 04:00:00,LTC/USD,105.48,112.31,101.09,110.76,14988.9757506,1660178.9541364561
1559707200000,2019-06-05 04:00:00,LTC/USD,102.96,105.7,100.02,105.48,10193.9305969,1075255.799361012
1559620800000,2019-06-04 04:00:00,LTC/USD,102.0,105.5,97.65,102.96,15898.752559600001,1636935.563536416
1559534400000,2019-06-03 04:00:00,LTC/USD,115.65,120.88,101.29,102.0,53303.4574558,5436952.660491601
1559448000000,2019-06-02 04:00:00,LTC/USD,113.37,119.0,112.12,115.65,18289.886695099998,2115225.396288315
1559361600000,2019-06-01 04:00:00,LTC/USD,114.75,115.15,111.12,113.37,8207.3333558,930465.3825470459
1559275200000,2019-05-31 04:00:00,LTC/USD,107.45,115.96,107.45,114.75,2033.7244,233369.8749
1559188800000,2019-05-30 04:00:00,LTC/USD,116.99,120.87,102.0,107.45,49823.8305398,5353570.591501511
1559102400000,2019-05-29 04:00:00,LTC/USD,113.33,118.52,108.77,116.99,15414.8884248,1803387.7968173518
1559016000000,2019-05-28 04:00:00,LTC/USD,115.91,117.23,111.7,113.33,10981.643708900001,1244549.6815296372
1558929600000,2019-05-27 04:00:00,LTC/USD,114.23,122.0,110.48,115.91,19531.167557700002,2263857.6316130073
1558843200000,2019-05-26 04:00:00,LTC/USD,101.99,115.5,99.7,114.23,15001.582912900001,1713630.8161405672
1558756800000,2019-05-25 04:00:00,LTC/USD,103.7,105.0,100.56,101.99,6992.305754100001,713145.2638606591
1558670400000,2019-05-24 04:00:00,LTC/USD,89.37,105.28,88.5,103.7,20589.4012612,2135120.91078644
1558584000000,2019-05-23 04:00:00,LTC/USD,87.56,89.88,84.8,89.37,4434.274531399999,396291.114871218
1558497600000,2019-05-22 04:00:00,LTC/USD,91.56,92.35,85.55,87.56,22977.9350023,2011947.988801388
1558411200000,2019-05-21 04:00:00,LTC/USD,90.51,93.67,89.49,91.56,7506.7490073,687317.939108388
1558324800000,2019-05-20 04:00:00,LTC/USD,92.64,93.55,87.77,90.51,12720.94825,1151373.0261075
1558238400000,2019-05-19 04:00:00,LTC/USD,91.91,97.32,90.32,92.64,6800.3066985,629980.4125490399
1558152000000,2019-05-18 04:00:00,LTC/USD,89.07,92.6,85.39,91.91,3521.6861659999995,323678.1755170599
1558065600000,2019-05-17 04:00:00,LTC/USD,89.15,91.16,84.5,89.07,11005.246532100002,980237.3086141471
1557979200000,2019-05-16 04:00:00,LTC/USD,103.8,104.75,82.76,89.15,54057.1972357,4819199.133562655
1557892800000,2019-05-15 04:00:00,LTC/USD,95.75,107.37,90.81,103.8,40895.3635582,4244938.73734116
1557806400000,2019-05-14 04:00:00,LTC/USD,91.64,95.75,86.24,95.75,17348.166994,1661086.9896755
1557720000000,2019-05-13 04:00:00,LTC/USD,86.1,93.51,84.58,91.64,47666.971196,4368201.24040144
1557633600000,2019-05-12 04:00:00,LTC/USD,88.59,94.16,82.61,86.1,15088.227009299999,1299096.3455007297
1557547200000,2019-05-11 04:00:00,LTC/USD,78.84,96.0,76.42,88.59,25146.2273384,2227704.279908856
1557460800000,2019-05-10 04:00:00,LTC/USD,73.12,79.16,73.12,78.84,2456.96315,193706.97474600002
1557374400000,2019-05-09 04:00:00,LTC/USD,75.08,75.23,72.28,73.12,11684.108123200002,854341.9859683842
1557288000000,2019-05-08 04:00:00,LTC/USD,72.98,75.49,72.56,75.08,4205.840615900001,315774.513441772
1557201600000,2019-05-07 04:00:00,LTC/USD,76.8,76.99,71.5,72.98,4319.2549831,315219.22866663797
1557115200000,2019-05-06 04:00:00,LTC/USD,71.64,77.99,71.2,76.8,19319.358617500002,1483726.7418240001
1557028800000,2019-05-05 04:00:00,LTC/USD,76.72,77.12,70.92,71.64,9252.0791316,662818.948987824
1556942400000,2019-05-04 04:00:00,LTC/USD,78.79,78.79,73.51,76.72,6637.036992,509193.47802624
1556856000000,2019-05-03 04:00:00,LTC/USD,73.47,81.51,72.78,78.79,13792.602302399999,1086719.135406096
1556769600000,2019-05-02 04:00:00,LTC/USD,72.53,73.58,71.5,73.47,6020.079646,442295.25159162
1556683200000,2019-05-01 04:00:00,LTC/USD,73.14,75.5,71.2,72.53,11824.906036499999,857660.434827345
1556596800000,2019-04-30 04:00:00,LTC/USD,68.02,74.66,67.54,73.14,7105.4981973,519696.138150522
1556510400000,2019-04-29 04:00:00,LTC/USD,67.89,68.7,65.1,68.02,8794.203101899999,598181.6949912378
1556424000000,2019-04-28 04:00:00,LTC/USD,70.48,70.77,66.96,67.89,9319.572922799998,632705.8057288919
1556337600000,2019-04-27 04:00:00,LTC/USD,71.36,71.87,69.69,70.48,2354.0324579,165912.207632792
1556251200000,2019-04-26 04:00:00,LTC/USD,72.1,74.76,71.0,71.36,171.9264666,12268.672656576
1556164800000,2019-04-25 04:00:00,LTC/USD,73.12,74.6,68.94,72.1,15432.7802109,1112703.45320589
1556078400000,2019-04-24 04:00:00,LTC/USD,73.9,74.5,70.47,73.12,12166.6400293,889624.7189424161
1555992000000,2019-04-23 04:00:00,LTC/USD,77.27,79.57,70.55,73.9,15063.4988232,1113192.56303448
1555905600000,2019-04-22 04:00:00,LTC/USD,75.77,78.31,75.71,77.27,6539.1469465,505279.88455605495
1555819200000,2019-04-21 04:00:00,LTC/USD,81.45,81.45,73.57,75.77,14180.6493725,1074467.802954325
1555732800000,2019-04-20 04:00:00,LTC/USD,82.5,82.86,79.89,81.45,4374.268736399999,356284.18857978
1555646400000,2019-04-19 04:00:00,LTC/USD,81.02,83.49,80.95,82.5,2841.848179,234452.4747675
1555560000000,2019-04-18 04:00:00,LTC/USD,81.03,83.99,79.72,81.02,6504.4184587,526987.983523874
1555473600000,2019-04-17 04:00:00,LTC/USD,80.65,81.64,78.69,81.03,3699.3476342,299758.13879922597
1555387200000,2019-04-16 04:00:00,LTC/USD,78.26,81.95,77.28,80.65,3517.0572770999997,283650.669398115
1555300800000,2019-04-15 04:00:00,LTC/USD,83.87,84.06,75.0,78.26,14167.424743200001,1108742.660402832
1555214400000,2019-04-14 04:00:00,LTC/USD,77.48,84.57,76.5,83.87,5255.3737265,440768.194441555
1555128000000,2019-04-13 04:00:00,LTC/USD,82.4,82.4,76.5,77.48,2847.0764574,220591.483919352
1555041600000,2019-04-12 04:00:00,LTC/USD,78.54,82.4,78.54,82.4,1468.9722146,121043.31048304
1554955200000,2019-04-11 04:00:00,LTC/USD,85.05,85.86,75.35,78.54,23351.7661779,1834047.7156122662
1554868800000,2019-04-10 04:00:00,LTC/USD,88.05,91.9,84.7,85.05,15123.8651974,1286284.73503887
1554782400000,2019-04-09 04:00:00,LTC/USD,87.24,89.63,84.1,88.05,5855.1416995,515545.226640975
1554696000000,2019-04-08 04:00:00,LTC/USD,91.65,92.32,86.77,87.24,10624.1906889,926854.395699636
1554609600000,2019-04-07 04:00:00,LTC/USD,93.4,95.78,89.0,91.65,4998.8890177,458148.17847220507
1554523200000,2019-04-06 04:00:00,LTC/USD,87.48,97.66,85.46,93.4,11429.8923221,1067551.9428841402
1554436800000,2019-04-05 04:00:00,LTC/USD,84.32,90.31,84.32,87.48,8667.485670299999,758231.6464378439
1554350400000,2019-04-04 04:00:00,LTC/USD,85.47,89.02,80.52,84.32,18469.4425032,1557343.391869824
1554264000000,2019-04-03 04:00:00,LTC/USD,83.35,99.59,75.51,85.47,103545.27121980001,8850014.331156306
1554177600000,2019-04-02 04:00:00,LTC/USD,60.31,85.02,60.2,83.35,76244.3415341,6354965.866867235
1554091200000,2019-04-01 04:00:00,LTC/USD,60.68,60.68,60.09,60.31,4722.7938266,284831.695682246
1554004800000,2019-03-31 04:00:00,LTC/USD,59.84,60.75,59.84,60.68,1883.6913264000002,114302.38968595202
1553918400000,2019-03-30 04:00:00,LTC/USD,60.54,60.83,59.71,59.84,2781.6628498000005,166454.70493203204
1553832000000,2019-03-29 04:00:00,LTC/USD,60.4,61.41,60.4,60.54,471.89941,28568.790281399997
1553745600000,2019-03-28 04:00:00,LTC/USD,60.48,60.66,60.0,60.4,5168.2359326000005,312161.45032904
1553659200000,2019-03-27 04:00:00,LTC/USD,59.75,61.52,59.73,60.48,9007.8659841,544795.734718368
1553572800000,2019-03-26 04:00:00,LTC/USD,58.39,60.17,57.4,59.75,8984.097774700002,536799.842038325
1553486400000,2019-03-25 04:00:00,LTC/USD,59.95,59.95,57.82,58.39,5361.8884069,313080.664078891
1553400000000,2019-03-24 04:00:00,LTC/USD,60.07,60.08,58.81,59.95,2660.6562463000005,159506.34196568505
1553313600000,2019-03-23 04:00:00,LTC/USD,59.36,61.2,59.2,60.07,7392.364619399999,444059.342687358
1553227200000,2019-03-22 04:00:00,LTC/USD,58.43,59.37,58.43,59.36,48.3815495,2871.9287783199998
1553140800000,2019-03-21 04:00:00,LTC/USD,59.68,60.04,57.15,58.43,4820.8593166,281682.809868938
1553054400000,2019-03-20 04:00:00,LTC/USD,58.6,60.47,56.95,59.68,6197.9332759,369892.65790571197
1552968000000,2019-03-19 04:00:00,LTC/USD,59.05,59.6,58.33,58.6,4085.0957571999998,239386.61137191998
1552881600000,2019-03-18 04:00:00,LTC/USD,61.27,61.27,57.9,59.05,8492.5748638,501486.54570739
1552795200000,2019-03-17 04:00:00,LTC/USD,60.04,62.13,59.59,61.27,3582.4500172,219496.712553844
1552708800000,2019-03-16 04:00:00,LTC/USD,60.78,61.54,59.17,60.04,4422.0938726,265502.516110904
1552622400000,2019-03-15 04:00:00,LTC/USD,55.9,61.44,55.53,60.78,13022.9680602,791535.9986989561
1552536000000,2019-03-14 04:00:00,LTC/USD,55.36,57.7,53.2,55.9,7884.4207848999995,440739.12187591
1552449600000,2019-03-13 04:00:00,LTC/USD,56.35,56.66,54.32,55.36,5093.1737699,281958.09990166395
1552363200000,2019-03-12 04:00:00,LTC/USD,52.51,56.93,52.17,56.35,4798.232343899999,270380.392578765
1552276800000,2019-03-11 04:00:00,LTC/USD,56.86,57.41,52.35,52.51,7966.8684627,418340.262976377
1552190400000,2019-03-10 04:00:00,LTC/USD,56.99,57.7,55.61,56.86,8063.4404208000005,458487.222326688
1552104000000,2019-03-09 04:00:00,LTC/USD,56.55,58.81,56.13,56.99,12721.112018200001,724976.1739172181
1552017600000,2019-03-08 04:00:00,LTC/USD,55.47,57.99,53.88,56.55,17850.9507566,1009471.2652857299
1551931200000,2019-03-07 04:00:00,LTC/USD,56.62,58.58,54.0,55.47,21740.904189599998,1205967.9553971118
1551844800000,2019-03-06 04:00:00,LTC/USD,51.92,57.11,51.49,56.62,12478.122114799999,706511.2741399759
1551758400000,2019-03-05 04:00:00,LTC/USD,45.58,54.16,45.58,51.92,32386.000535000003,1681481.1477772002
1551672000000,2019-03-04 04:00:00,LTC/USD,47.2,47.27,44.67,45.58,4245.1866858,193495.609138764
1551585600000,2019-03-03 04:00:00,LTC/USD,48.83,49.74,46.76,47.2,3317.1102450999997,156567.60356872
1551499200000,2019-03-02 04:00:00,LTC/USD,48.38,49.75,46.11,48.83,2507.6142802,122446.80530216599
1551412800000,2019-03-01 04:00:00,LTC/USD,45.91,48.87,45.91,48.38,51.3099088,2482.3733877440004
1551326400000,2019-02-28 04:00:00,LTC/USD,45.36,47.42,44.55,45.91,5773.474236,265060.20217476
1551240000000,2019-02-27 04:00:00,LTC/USD,44.63,46.14,42.59,45.36,6643.7710897,301361.456628792
1551153600000,2019-02-26 04:00:00,LTC/USD,45.5,45.5,43.77,44.63,5722.222432399999,255382.78715801198
1551067200000,2019-02-25 04:00:00,LTC/USD,44.07,47.7,43.55,45.5,9089.762564899998,413584.19670294994
1550980800000,2019-02-24 04:00:00,LTC/USD,52.37,52.79,42.57,44.07,25320.686219400002,1115882.641688958
1550894400000,2019-02-23 04:00:00,LTC/USD,49.05,53.97,48.01,52.37,9444.7311832,494620.57206418394
1550808000000,2019-02-22 04:00:00,LTC/USD,49.05,50.25,47.77,49.05,4414.7768424999995,216544.80412462496
1550721600000,2019-02-21 04:00:00,LTC/USD,50.55,51.21,47.55,49.05,11384.117699299999,558390.9731506649
1550635200000,2019-02-20 04:00:00,LTC/USD,47.19,52.0,46.17,50.55,13784.938446,696828.6384452999
1550548800000,2019-02-19 04:00:00,LTC/USD,47.1,48.59,46.46,47.19,6384.984243999999,301307.40647436
1550462400000,2019-02-18 04:00:00,LTC/USD,44.05,48.95,43.66,47.1,23355.9491122,1100065.20318462
1550376000000,2019-02-17 04:00:00,LTC/USD,43.21,44.86,42.12,44.05,9437.7941614,415734.83280966996
1550289600000,2019-02-16 04:00:00,LTC/USD,43.45,44.44,42.47,43.21,3743.1504870999997,161741.532547591
1550203200000,2019-02-15 04:00:00,LTC/USD,41.53,43.48,41.53,43.45,357.32928060000006,15525.957242070004
1550116800000,2019-02-14 04:00:00,LTC/USD,41.37,41.59,39.47,41.53,6322.0973992,262556.704988776
1550030400000,2019-02-13 04:00:00,LTC/USD,43.62,44.21,40.3,41.37,5790.3245336,239545.725955032
1549944000000,2019-02-12 04:00:00,LTC/USD,43.43,44.15,42.24,43.62,3258.0232047,142114.972189014
1549857600000,2019-02-11 04:00:00,LTC/USD,43.84,44.56,41.41,43.43,6386.4951445,277365.484125635
1549771200000,2019-02-10 04:00:00,LTC/USD,43.31,47.37,41.51,43.84,31303.175390099997,1372331.209101984
1549684800000,2019-02-09 04:00:00,LTC/USD,43.09,45.99,42.3,43.31,11650.3000155,504574.49367130507
1549598400000,2019-02-08 04:00:00,LTC/USD,32.63,44.44,32.63,43.09,79271.88929189999,3415825.7095879707
1549512000000,2019-02-07 04:00:00,LTC/USD,32.79,33.3,32.59,32.63,1245.2163107000001,40631.408218141005
1549425600000,2019-02-06 04:00:00,LTC/USD,32.35,32.95,31.96,32.79,5917.9622749,194049.982993971
1549339200000,2019-02-05 04:00:00,LTC/USD,33.77,34.1,32.29,32.35,6774.6516105,219159.97959967502
1549252800000,2019-02-04 04:00:00,LTC/USD,33.28,34.36,33.08,33.77,3883.7885340000003,131155.53879318002
1549166400000,2019-02-03 04:00:00,LTC/USD,33.99,34.22,32.77,33.28,5995.7148756999995,199537.391063296
1549080000000,2019-02-02 04:00:00,LTC/USD,32.9,34.7,32.2,33.99,6581.0415397,223689.601934403
1548993600000,2019-02-01 04:00:00,LTC/USD,30.97,32.93,30.97,32.9,32.71461,1076.310669
1548907200000,2019-01-31 04:00:00,LTC/USD,31.92,31.96,30.51,30.97,5920.5250088,183358.659522536
1548820800000,2019-01-30 04:00:00,LTC/USD,30.86,32.16,30.74,31.92,3838.2578939000005,122517.19197328802
1548734400000,2019-01-29 04:00:00,LTC/USD,30.69,31.06,30.0,30.86,4156.818076699999,128279.40584696198
1548648000000,2019-01-28 04:00:00,LTC/USD,30.95,31.3,29.88,30.69,8574.8795399,263163.053079531
1548561600000,2019-01-27 04:00:00,LTC/USD,32.76,32.76,30.87,30.95,6553.4643476,202829.72155822
1548475200000,2019-01-26 04:00:00,LTC/USD,33.07,33.95,32.33,32.76,4752.5500348000005,155693.539140048
1548388800000,2019-01-25 04:00:00,LTC/USD,32.66,34.5,31.84,33.07,7316.359205500001,241951.99892588504
1548302400000,2019-01-24 04:00:00,LTC/USD,31.15,33.06,31.09,32.66,8287.273559000001,270662.35443694
1548216000000,2019-01-23 04:00:00,LTC/USD,31.69,32.15,31.1,31.15,3451.9129388000006,107527.08804362001
1548129600000,2019-01-22 04:00:00,LTC/USD,30.75,31.93,29.5,31.69,13925.571887399998,441301.37311170594
1548043200000,2019-01-21 04:00:00,LTC/USD,30.33,31.43,30.33,30.75,6753.6301229,207674.126279175
1547956800000,2019-01-20 04:00:00,LTC/USD,32.75,33.13,30.19,30.33,11215.6152778,340169.61137567397
1547870400000,2019-01-19 04:00:00,LTC/USD,30.95,33.09,30.79,32.75,8474.6935887,277546.215029925
1547784000000,2019-01-18 04:00:00,LTC/USD,31.25,31.94,30.95,30.95,465.1265254,14395.66596113
1547697600000,2019-01-17 04:00:00,LTC/USD,30.69,37.5,30.05,31.25,19023.3184713,594478.7022281251
1547611200000,2019-01-16 04:00:00,LTC/USD,30.99,31.9,30.6,30.69,2422.0036998000005,74331.29354686201
1547524800000,2019-01-15 04:00:00,LTC/USD,32.28,32.46,30.26,30.99,8613.1571515,266921.740124985
1547438400000,2019-01-14 04:00:00,LTC/USD,30.33,32.61,30.18,32.28,5285.5115086000005,170616.31149760803
1547352000000,2019-01-13 04:00:00,LTC/USD,32.88,32.92,29.52,30.33,10750.024945899999,326048.25660914695
1547265600000,2019-01-12 04:00:00,LTC/USD,32.29,33.26,31.2,32.88,2011.6296370999999,66142.382467848
1547179200000,2019-01-11 04:00:00,LTC/USD,32.51,39.3,31.11,32.29,12535.7078802,404778.00745165796
1547092800000,2019-01-10 04:00:00,LTC/USD,38.75,39.05,32.01,32.51,36309.6076792,1180425.345650792
1547006400000,2019-01-09 04:00:00,LTC/USD,39.68,39.85,38.43,38.75,9122.6473941,353502.586521375
1546920000000,2019-01-08 04:00:00,LTC/USD,38.01,41.0,37.69,39.68,17346.3911385,688304.80037568
1546833600000,2019-01-07 04:00:00,LTC/USD,38.49,39.47,37.23,38.01,14418.8295917,548059.712780517
1546747200000,2019-01-06 04:00:00,LTC/USD,34.97,40.0,34.85,38.49,24673.6101151,949687.253330199
1546660800000,2019-01-05 04:00:00,LTC/USD,33.09,36.0,32.62,34.97,8129.8249507,284299.978525979
1546574400000,2019-01-04 04:00:00,LTC/USD,31.72,33.36,31.72,33.09,105.24741999999999,3482.6371278
1546488000000,2019-01-03 04:00:00,LTC/USD,32.78,32.91,31.0,31.72,8044.924187899999,255184.99524018797
1546401600000,2019-01-02 04:00:00,LTC/USD,31.72,33.5,31.45,32.78,14411.2847509,472401.914134502
1546315200000,2019-01-01 04:00:00,LTC/USD,29.72,32.02,29.59,31.72,7147.004657100001,226702.98772321202
1546228800000,2018-12-31 04:00:00,LTC/USD,31.05,31.2,28.73,29.72,13164.953601700001,391262.421042524
1546142400000,2018-12-30 04:00:00,LTC/USD,31.36,32.25,30.22,31.05,1425.9869721,44276.895483705004
1546056000000,2018-12-29 04:00:00,LTC/USD,31.61,33.38,30.0,31.36,8961.1915521,281022.967073856
1545969600000,2018-12-28 04:00:00,LTC/USD,27.9,33.49,27.69,31.61,11260.3698501,355940.29096166097
1545883200000,2018-12-27 04:00:00,LTC/USD,29.75,30.02,27.47,27.9,10004.826031,279134.6462649
1545796800000,2018-12-26 04:00:00,LTC/USD,31.63,31.64,29.01,29.75,4827.2104705,143609.511497375
1545710400000,2018-12-25 04:00:00,LTC/USD,30.0,31.85,29.7,31.63,9656.8782701,305447.059683263
1545624000000,2018-12-24 04:00:00,LTC/USD,36.0,36.62,30.0,30.0,15632.6304174,468978.91252199997
1545537600000,2018-12-23 04:00:00,LTC/USD,32.41,36.03,32.11,36.0,12337.5892805,444153.214098
1545451200000,2018-12-22 04:00:00,LTC/USD,30.23,32.41,29.68,32.41,3446.9431581,111715.42775402099
1545364800000,2018-12-21 04:00:00,LTC/USD,31.45,32.38,29.61,30.23,11563.9596816,349578.50117476797
1545278400000,2018-12-20 04:00:00,LTC/USD,29.2,33.13,28.75,31.45,23607.0576537,742441.963208865
1545192000000,2018-12-19 04:00:00,LTC/USD,30.45,31.64,28.67,29.2,9631.4439535,281238.1634422
1545105600000,2018-12-18 04:00:00,LTC/USD,29.6,31.43,27.85,30.45,22511.963285799997,685489.2820526098
1545019200000,2018-12-17 04:00:00,LTC/USD,25.61,30.47,25.61,29.6,69431.399012,2055169.4107551998
1544932800000,2018-12-16 04:00:00,LTC/USD,25.97,26.66,25.05,25.61,15390.393622100002,394147.98066198104
1544846400000,2018-12-15 04:00:00,LTC/USD,23.84,26.27,22.96,25.97,16370.6053829,425144.62179391296
1544760000000,2018-12-14 04:00:00,LTC/USD,22.81,23.95,22.0,23.84,8570.9936724,204332.489150016
